species,landmarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkyidae_Arkys_furcatus,0.870212766,-0.480851064,0.80526849,-0.463424519,0.708530902,-0.42881459,0.600202634,-0.387416413,0.482087133,-0.361134752,0.345227964,-0.333819656,0.216291793,-0.310618034,0.02378926,-0.24154002,-0.161600811,-0.193495441,-0.24822695,-0.145694022,-0.344154002,-0.089159068,-0.463748734,-0.031043566,-0.481094225,0.002877406,-0.460182371,0.029868288,-0.440222898,0.053333333,-0.406767984,0.100871327,-0.349381966,0.141742655,-0.29189463,0.195643364,-0.232826748,0.265653495,-0.178703141,0.32662614,-0.112299899,0.396109422,-0.049604863,0.444559271,0.00816616,0.489827761,0.097933131,0.516291793,0.163080041,0.54301925,0.22674772,0.582370821,0.242755826,0.611144883,0.277021277,0.652117528,0.316818642,0.691732523,0.332765957,0.732887538,0.309422492,0.762006079,0.276352584,0.763485309,0.263505572,0.733738602,0.226767984,0.673414387,0.1852077,0.598176292,0.17189463,0.489402229,0.143221884,0.420263425,0.111529889,0.291388045,0.096636272,0.188287741,0.115967579,-0.012137791,0.168510638,-0.214528875,0.250780142,-0.353839919,0.382269504,-0.508409321,0.544072948,-0.622391084,0.720972644,-0.668774063,0.845876393,-0.712462006,0.940749747,-0.712705167,1.016129686,-0.694387031,1.05035461,-0.681702128,1.086524823,-0.659209726
Arkyidae_Arkys_cornutus,1.264230769,-0.169230769,1.241923077,-0.185769231,1.160384615,-0.218461538,1.041153846,-0.283076923,0.897307692,-0.34,0.708846154,-0.38,0.518846154,-0.393076923,0.348076923,-0.399615385,0.238846154,-0.365769231,0.185,-0.317307692,0.134230769,-0.265384615,0.100769231,-0.198076923,0.076538462,-0.124230769,0.069615385,-0.048846154,0.080769231,0.005,0.109615385,0.070769231,0.175769231,0.114615385,0.276923077,0.178846154,0.349230769,0.247307692,0.438076923,0.295384615,0.553076923,0.319230769,0.647692308,0.339615385,0.758461538,0.349230769,0.876153846,0.351538462,0.955769231,0.367307692,0.996153846,0.386538462,1.005384615,0.403846154,1.014615385,0.434230769,1.007307692,0.458076923,0.952692308,0.49,0.819230769,0.516153846,0.708076923,0.526153846,0.543076923,0.481153846,0.415769231,0.405384615,0.331153846,0.260384615,0.294615385,0.136538462,0.265769231,0.029615385,0.262692308,-0.077307692,0.308076923,-0.18,0.368076923,-0.268076923,0.459615385,-0.337692308,0.627307692,-0.349615385,0.793461538,-0.340384615,0.956153846,-0.312307692,1.105,-0.245769231,1.205384615,-0.21,1.311153846,-0.153846154,1.373461538,-0.118461538,1.440384615,-0.057692308,1.483076923,-0.019615385
Austrochilidae_Hickmania_troglodytes,0.507137093,-0.235062576,0.473939269,-0.200575431,0.416632894,-0.169196259,0.348362304,-0.134043338,0.292737089,-0.091877388,0.265944883,-0.039779363,0.255816152,0.010185224,0.255575163,0.047508879,0.253875129,0.080044938,0.254476015,0.111955129,0.267498257,0.140589478,0.29787226,0.163955989,0.340036474,0.181823215,0.379401987,0.199942571,0.429271063,0.211687358,0.489644016,0.219220603,0.558321493,0.225446436,0.629887438,0.228873755,0.704573073,0.235223612,0.795126954,0.234995678,0.88030627,0.233071904,0.952744137,0.22913264,1.028906411,0.22524357,1.091646122,0.230140862,1.150815839,0.228705471,1.172356178,0.224042299,1.176388656,0.21433308,1.161962406,0.201680126,1.140206439,0.189788546,1.096388059,0.180016198,1.032457119,0.169319352,0.974613614,0.162817673,0.913225426,0.156431068,0.851664911,0.148486346,0.772187283,0.135808455,0.721348233,0.128178207,0.668956805,0.116922597,0.631153078,0.095858318,0.601806447,0.066527368,0.577686842,0.04753204,0.558096294,0.026144491,0.538783971,0.008800289,0.53177001,-0.002222796,0.528348529,-0.018165037,0.5376329,-0.036137892,0.54893272,-0.051456513,0.557342949,-0.063012512,0.560973759,-0.074791236,0.544336521,-0.105596081,0.544547819,-0.114930567
Clubionidae_Clubiona_huttoni,2.038163116,-0.225355054,1.955574203,-0.263120599,1.872180451,-0.294199785,1.741796455,-0.315249433,1.610298067,-0.352891156,1.343586645,-0.377655448,1.108016321,-0.394495166,0.870712496,-0.410839599,0.715811851,-0.405081901,0.599543502,-0.389108933,0.546981293,-0.342675886,0.491075904,-0.280827068,0.466559255,-0.20034312,0.45764411,-0.139918248,0.452443609,-0.1027099,0.487113617,-0.027240721,0.545619256,0.017458826,0.600100698,0.077821787,0.69959124,0.139670605,0.840004774,0.181150794,0.993481472,0.252781507,1.092848192,0.306829574,1.227256385,0.345461869,1.38135219,0.395981024,1.501706648,0.425698174,1.656173917,0.445014322,1.678709422,0.451143484,1.671589689,0.454672395,1.665027151,0.457458378,1.666389187,0.443342732,1.615127103,0.459377611,1.561883876,0.458387039,1.531919083,0.458077485,1.422151361,0.461544486,1.358569042,0.467611738,1.274184718,0.453743734,1.218588883,0.439999552,1.148567848,0.385580021,1.115878983,0.377036341,1.079661207,0.347319191,1.060902256,0.298409715,1.054773093,0.252224311,1.101020408,0.187403777,1.291705454,0.064139515,1.397944265,0.007491198,1.60546903,-0.046618779,1.774609142,-0.091380236,1.870694594,-0.107724669,1.946101862,-0.121283119,2.071037713,-0.136451247
Clubionidae_Clubiona_sp2,2.021621622,-0.305405405,1.940540541,-0.343243243,1.807567568,-0.361621622,1.565405405,-0.38,1.283243243,-0.387567568,1.096216216,-0.361621622,0.922162162,-0.321621622,0.717837838,-0.271891892,0.52,-0.185405405,0.408648649,-0.137837838,0.313513514,-0.085945946,0.278918919,-0.048108108,0.274594595,-0.009189189,0.294054054,0.015675676,0.322162162,0.054594595,0.387027027,0.071891892,0.471351351,0.09027027,0.627027027,0.132432432,0.899459459,0.181081081,1.113513514,0.263243243,1.321081081,0.334594595,1.561081081,0.396216216,1.767567568,0.423243243,1.941621622,0.453513514,2.113513514,0.454594595,2.143783784,0.438378378,2.131891892,0.413513514,2.072432432,0.385405405,2.019459459,0.374594595,1.957837838,0.369189189,1.871351351,0.360540541,1.734054054,0.345405405,1.575135135,0.307567568,1.398918919,0.270810811,1.291891892,0.257837838,1.196756757,0.244864865,1.126486486,0.221081081,1.074594595,0.200540541,1.024864865,0.17027027,1.008648649,0.143243243,1.086486486,0.093513514,1.189189189,0.007027027,1.295135135,-0.06,1.442162162,-0.134594595,1.578378378,-0.197297297,1.734054054,-0.283783784,1.844324324,-0.347567568,1.96,-0.371351351,2.063783784,-0.392972973,2.113513514,-0.402702703
Clubionidae_Clubiona_sp1,1.885646259,-0.651836735,1.848044218,-0.677704082,1.720272109,-0.705782313,1.580612245,-0.725595238,1.453214286,-0.747755102,1.318792517,-0.76957483,1.130238095,-0.746564626,0.933333333,-0.693673469,0.718690476,-0.636581633,0.517159864,-0.565034014,0.353197279,-0.471428571,0.235493197,-0.385221088,0.15047619,-0.299863946,0.104404762,-0.199370748,0.085595238,-0.095918367,0.093265306,0.006683673,0.133860544,0.10414966,0.213469388,0.202721088,0.333197279,0.29797619,0.482534014,0.38872449,0.679863946,0.490442177,0.863979592,0.57537415,1.05707483,0.63244898,1.236530612,0.67202381,1.391870748,0.701139456,1.562431973,0.71755102,1.671088435,0.748639456,1.719183673,0.779319728,1.752670068,0.804897959,1.699268707,0.81164966,1.59744898,0.808571429,1.470306122,0.800136054,1.314761905,0.802789116,1.139914966,0.801326531,0.956887755,0.782414966,0.785255102,0.748010204,0.649931973,0.711972789,0.547482993,0.644353741,0.472414966,0.536734694,0.426122449,0.431513605,0.422721088,0.328758503,0.50122449,0.192789116,0.631768707,0.006938776,0.788044218,-0.166394558,1.021292517,-0.338452381,1.256904762,-0.477295918,1.474761905,-0.569302721,1.65414966,-0.63292517,1.787142857,-0.682142857,1.854710884,-0.706955782
Corinnidae_Nyssus_cf_coloripes,0.883384392,-0.363948859,0.817426973,-0.372118907,0.71796323,-0.347772555,0.602661391,-0.321966605,0.510066893,-0.286092474,0.410423646,-0.225736966,0.316175016,-0.172636339,0.252536665,-0.116297606,0.230230584,-0.057739888,0.234853198,-0.011585076,0.264902835,0.053962743,0.298585247,0.1064075,0.347759783,0.145931132,0.403288792,0.18772595,0.483043185,0.239716935,0.548712077,0.268839907,0.636777728,0.300268958,0.737628297,0.337605007,0.826249429,0.360865548,0.899970893,0.369966123,1.00539619,0.372245681,1.098828033,0.374324307,1.220166381,0.378976552,1.33026734,0.374349827,1.417634968,0.368299338,1.476345292,0.367645047,1.501818189,0.368844128,1.506726011,0.379438791,1.465745732,0.379405224,1.412724455,0.376373738,1.326440738,0.368879156,1.225310974,0.344244276,1.135800003,0.328548272,1.009047468,0.294009735,0.848120538,0.256412484,0.702139719,0.219557197,0.595426059,0.187039009,0.503845712,0.140867513,0.440877048,0.079980276,0.381231444,0.021544223,0.316617753,-0.033806158,0.301851541,-0.090076166,0.316352838,-0.133113557,0.347268833,-0.17185484,0.399777706,-0.212540054,0.471984949,-0.250969919,0.576225136,-0.285553766,0.670768985,-0.305284217,0.757692651,-0.326095121,0.816732593,-0.352180722
Corinnidae_Nyssus_albomaculatus,0.79490439,-0.391091198,0.708305465,-0.425575945,0.50268012,-0.428312277,0.299075202,-0.40554517,0.153759599,-0.356031841,0.044587835,-0.296077574,0.011192144,-0.223770508,-0.028740067,-0.123643267,-0.055346424,-0.041879752,-0.060770451,0.023432325,-0.043860258,0.094437823,-0.003172793,0.149827502,0.056185522,0.194266802,0.128131348,0.238011681,0.230805894,0.287671545,0.35036729,0.317094266,0.46633077,0.359360125,0.555525401,0.405515254,0.677030812,0.444222546,0.767641152,0.466768565,0.868773033,0.467584843,0.937870529,0.471084958,1.018325187,0.464036996,1.131238448,0.450116094,1.26301473,0.439935498,1.370693277,0.420322415,1.399582452,0.414947408,1.345120239,0.417066207,1.236802149,0.425334419,1.089703167,0.442178729,0.944049572,0.444751758,0.815270013,0.430794508,0.626503363,0.40575111,0.490397254,0.383176985,0.402595181,0.36717406,0.34165309,0.343993597,0.29350283,0.314688161,0.258424703,0.2630607,0.230964529,0.19984994,0.218301749,0.130123811,0.213662179,0.042614713,0.218709817,-0.022925789,0.218616018,-0.096835448,0.228559281,-0.156556051,0.275129766,-0.237766535,0.325458183,-0.300900503,0.40799234,-0.359392328,0.506276368,-0.404391804,0.624084634,-0.457964472,0.715892262,-0.497084167
Corinnidae_Leichhardteus_albofasciatus,0.430024709,-0.313714146,0.385615702,-0.305059624,0.287896373,-0.275980664,0.187151934,-0.213339282,0.116635777,-0.131109369,0.072482081,-0.059539846,0.05485104,-0.007881313,0.062893796,0.023242824,0.083955904,0.060627658,0.121217327,0.113255504,0.188395215,0.164233835,0.276283421,0.195404507,0.389983419,0.226743976,0.535731414,0.250989478,0.709024245,0.269238244,0.867332768,0.282552669,1.012432249,0.296320106,1.147917059,0.30967783,1.237978473,0.314155198,1.332907459,0.313426919,1.444870184,0.311442021,1.516727595,0.308665626,1.58983731,0.311065627,1.59863258,0.309361419,1.56467649,0.313052375,1.495334818,0.319746355,1.390662587,0.336325528,1.254412583,0.359349183,1.124393399,0.383263475,1.000516145,0.38256371,0.843209179,0.354119756,0.717048554,0.328185326,0.585701524,0.293024974,0.466553934,0.258781828,0.392247482,0.21567314,0.32091572,0.18474852,0.277823334,0.143368385,0.25476998,0.080873779,0.246394705,-0.003703123,0.252490498,-0.075022939,0.269051624,-0.129158477,0.289170162,-0.162163078,0.319787258,-0.182983436,0.351910583,-0.203595343,0.405905738,-0.228085029,0.455017802,-0.248365419,0.496100701,-0.270259961,0.548235051,-0.291158503,0.602821293,-0.324825872,0.644379313,-0.364545123
Deinopidae_Deinopis_spinosa,0.218988776,-0.066495858,0.224575602,-0.056413455,0.228696152,-0.033941565,0.247246317,-0.023403278,0.272758423,-0.021868761,0.304075199,-0.016185013,0.336935169,-0.001912553,0.38979813,0.020922482,0.450216918,0.040760627,0.509129437,0.070951887,0.585812557,0.078969037,0.667845898,0.064068055,0.750444078,0.067588522,0.83091749,0.071719216,0.894656723,0.086241569,0.965835329,0.106992321,1.040277681,0.118316713,1.093281236,0.124589841,1.150243843,0.132875414,1.199654255,0.141402207,1.247051448,0.163002333,1.257484151,0.15862143,1.259275465,0.151617061,1.254152928,0.151825501,1.241246112,0.144271837,1.216678058,0.149881253,1.182985621,0.15385869,1.161520045,0.150456087,1.135811329,0.147401455,1.101199095,0.139052985,1.056259794,0.128035175,1.005168125,0.121887894,0.947133313,0.115666413,0.862065156,0.111691948,0.791403575,0.110949789,0.726315894,0.098479351,0.670798891,0.094335851,0.614376457,0.073869346,0.577738322,0.044678515,0.539727323,0.01269034,0.520886904,-0.01825749,0.489706986,-0.040981923,0.465013413,-0.074635495,0.439974955,-0.102595352,0.417440872,-0.129860064,0.408681743,-0.142282247,0.391184893,-0.167395614,0.375771989,-0.197892425,0.358420594,-0.214601782,0.347288154,-0.223118944
